date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:58:17	46358/46358	---M--	200	added ('OK')	image/png	etag:%22b516-5ac2c06d95c40%22	https://preview.colorlib.com/theme/courses/assets/img/gallery/team4.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/gallery/team4.png	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:18	1584/1584	---M--	200	added ('OK')	image/png	etag:%22630-5ac2c0893dd80%22	https://preview.colorlib.com/theme/courses/assets/img/logo/logo2_footer.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/logo/logo2_footer.png	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:18	841899/841899	---M--	200	added ('OK')	image/png	etag:%22cd8ab-5ac2c05d5f600%22	https://preview.colorlib.com/theme/courses/assets/img/gallery/about2.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/gallery/about2.png	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:18	8636/8636	---MCZ	200	added ('OK')	application/javascript	etag:W/%2221bc-5ac2c0978bf40-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/vendor/modernizr-3.5.0.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/vendor/modernizr-3.5.0.min.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:18	97163/97163	---MCZ	200	added ('OK')	application/javascript	etag:W/%2217b8b-5ac2c0978bf40-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/vendor/jquery-1.12.4.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/vendor/jquery-1.12.4.min.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:19	19188/19188	---MCZ	200	added ('OK')	application/javascript	etag:W/%224af4-5ac2bfe906380-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/popper.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/popper.min.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:19	48944/48944	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bf30-5ac2bfb8630c0-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/bootstrap.min.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:20	8415/8415	---MCZ	200	added ('OK')	application/javascript	etag:W/%2220df-5ac2bfd4ff440-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/jquery.slicknav.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/jquery.slicknav.min.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:20	42766/42766	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a70e-5ac2bfe629cc0-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/owl.carousel.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/owl.carousel.min.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:21	42863/42863	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a76f-5ac2bfecd6c80-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/slick.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/slick.min.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:21	8415/8415	---MCZ	200	added ('OK')	application/javascript	etag:W/%2220df-5ac2bfeebf100-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/wow.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/wow.min.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:21	5532/5532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22159c-5ac2bfb586a00-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/animated.headline.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/animated.headline.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:22	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%224ef8-5ac2bfcf466c0-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/jquery.magnific-popup.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/jquery.magnific-popup.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:22	2942/2942	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b7e-5ac2bfd12eb40-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/jquery.nice-select.min.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:23	177487/177487	---MCZ	200	added ('OK')	application/javascript	etag:W/%222b54f-5ac2bfbf10080-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/gijgo.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/gijgo.min.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:23	10085/10085	---MCZ	200	added ('OK')	application/javascript	etag:W/%222765-5ac2bfd6e78c0-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/jquery.sticky.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/jquery.sticky.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:23	6244/6244	---MCZ	200	added ('OK')	application/javascript	etag:W/%221864-5ac2bfc4c8e00-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/jquery.barfiller.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/jquery.barfiller.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:24	1067/1067	---MCZ	200	added ('OK')	application/javascript	etag:W/%2242b-5ac2bfca81b80-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/jquery.counterup.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/jquery.counterup.min.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:24	8044/8044	---MCZ	200	added ('OK')	application/javascript	etag:W/%221f6c-5ac2bfedcaec0-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/waypoints.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/waypoints.min.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:24	5369/5369	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214f9-5ac2bfc7a54c0-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/jquery.countdown.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/jquery.countdown.min.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:25	867/867	---MCZ	200	added ('OK')	application/javascript	etag:W/%22363-5ac2bfc0f8500-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/hover-direction-snake.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/hover-direction-snake.min.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:25	3108/3108	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c24-5ac2bfbb3f780-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/contact.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/contact.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:26	41095/41095	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a087-5ac2bfcc6a000-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/jquery.form.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/jquery.form.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:26	21068/21068	---MCZ	200	added ('OK')	application/javascript	etag:W/%22524c-5ac2bfd8cfd40-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/jquery.validate.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/jquery.validate.min.js	(from https://preview.colorlib.com/theme/courses/index.html)
